Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Zhang B., Wang J.","Assembly of versatile fluorine-containing structures via N-heterocyclic carbene organocatalysis",2022,"10.1007/s11426-022-1291-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134538559&doi=10.1007%2fs11426-022-1291-2&partnerID=40&md5=389fb5e005f0a972c8261bb5429a4976","Owing to the unique properties of fluorine-containing moieties in the pharmaceuticals, agrochemicals and materials, several synthetic efforts (i.e., enzymatic resolution, transition-metal catalysis, and organocatalysis) have been frequently made to fabricate these fluorinated structures. As powerful organic catalysts, N-heterocyclic carbenes can activate carbonyl group and realize the chiral intervention of multiple sites near the carbonyl group, and have an irreplaceable power to construct fluorine-containing fragments. However, NHC reviews focused on the versatile synthesis of fluorine-containing fragments are absolutely rare to this date. This mini-review highlights the invention of inserting fluorine atom or assembling fluorine-containing fragments via NHC organocatalysis. By summarizing the relative achievements in this field, we are eager to provide enlightening clues for further developments. [Figure not available: see fulltext.] © 2022, Science China Press and Springer-Verlag GmbH Germany, part of Springer Nature.","Agricultural chemicals; Catalysis; Fluorine; Rate constants; Annulation; Carbonyl groups; Electrophilic trifluoromethylation; Enzymatic resolutions; Fluorinated structures; N-heterocyclic carbenes; Organocatalysis; Property; Radical perfluoroalkylation; Transition metal catalysis; Transition metals"
"Cuccaro A., Freitas R., De Marchi L., Oliva M., Pretti C.","UV-filters in marine environments: a review of research trends, meta-analysis, and ecotoxicological impacts of 4-methylbenzylidene-camphor and benzophenone-3 on marine invertebrate communities",2022,"10.1007/s11356-022-21913-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134522078&doi=10.1007%2fs11356-022-21913-4&partnerID=40&md5=c7b5d4e6810a5e6fc2ba850cacc8f35d","The potential adverse effects of UV-filter pollution in marine environments have been the focus of research in recent years. This systematic review aims to determine the extent of this emerging problem, both quantitatively and qualitatively, combining temporal and science mapping analyses to explore the development of the field of UV-filters in the marine environment (from 1990 to 2021), and to outline new research frontiers. The temporal trend analysis revealed an exponential growth of published studies over the last decade (70% since 2016), confirming the emerging role of this topic in environmental science. The meta-analysis determined that 4-methylbenzylidene-camphor (4-MBC) and benzophenone-3 (BP-3) are top-priority environmental pollutants due to their increasing usage and, in turn, a frequent occurrence in marine ecosystems. This meta-analysis determined the focus on these two contaminants for this review. A critical discussion of the applications, regulatory aspects, and environmental occurrences of these selected compounds was provided. The present study also focused on the most recent (2015–2021) field and laboratory studies investigating the ecotoxicological impacts of 4-MBC and BP-3 on marine invertebrates. This review highlights the need for more research efforts to fill the knowledge gaps on the realistic effects these compounds may have when considered individually, in combination, or as subsequent exposures. Overall, this review aims to establish guidelines for further studies to understand the effect of UV-filters on marine ecosystems and marine invertebrate communities. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","invertebrate; 3 (4 methylbenzylidene)camphor; benzophenone derivative; camphor; oxybenzone; sunscreen; animal; ecosystem; invertebrate; meta analysis; water pollutant; Animals; Benzophenones; Camphor; Ecosystem; Invertebrates; Sunscreening Agents; Water Pollutants, Chemical"
"Semple K.E., Zhou C., Rojas O.J., Nkeuwa W.N., Dai C.","Moulded pulp fibers for disposable food packaging: A state-of-the-art review",2022,"10.1016/j.fpsl.2022.100908","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134302588&doi=10.1016%2fj.fpsl.2022.100908&partnerID=40&md5=341e8006c03efecb603997e1785646c1","The paper provides a comprehensive review of moulded pulp production, properties and advantages over single-use plastics and bioplastics for food packaging. Bagasse, wheat and bamboo are replacing wood as the fiber sources due to their cost effectiveness, wide availability and rapid renewability. Non-wood pulping and thermoforming processes have also advanced greatly which lead to improved fiber recovery, production efficiency and product quality. Challenges include lengthy production cycles, high chemical and energy uses, competition from bioplastics, and presence of toxic per-and poly-fluoroalkyl substances (PFAS). The industry is evolving rapidly to overcome these challenges including new laminated dry thermoforming processes, natural additives, customized fiber mixes, and PFAS-free products. Life-cycle assessments and provision of clear, viable green waste and recycling pathways relative to plastic alternatives are still needed to establish and maintain the competitiveness of cellulosic bioproducts with plastics. Critical research areas are proposed. © 2022 The Authors",
"Sai Preethi P., Hariharan N.M., Vickram S., Rameshpathy M., Manikandan S., Subbaiya R., Karmegam N., Yadav V., Ravindran B., Chang S.W., Kumar Awasthi M.","Advances in bioremediation of emerging contaminants from industrial wastewater by oxidoreductase enzymes",2022,"10.1016/j.biortech.2022.127444","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132336277&doi=10.1016%2fj.biortech.2022.127444&partnerID=40&md5=83224ef866aa52647c602d24411185ba","The bioremediation of emerging recalcitrant pollutants in wastewater via enzyme biotechnology has been evolving as cost-effective with an input of low-energy technological approach. However, the enzyme based bioremediation technology is still not fully developed at a commercial level. The oxidoreductases being the domineering biocatalysts are promising candidates for wastewater treatments. Henceforth, comprehending their global market and biotransformation efficacy is mandatory for establishing these techno-economic bio-enzymes in commercial scale. The biocatalytic strategy can be established as a combinatorial approach with existing treatment technology to achieve towering bioremediation and effective removal of emerging pollutants from wastewater. This review provides a novel insight on the toxicological xenobiotics released from industries such as paper and pulps, soap and detergents, pharmaceuticals, textiles, pesticides, explosives and aptitude of peroxidases, nitroreductase and cellobiose dehydrogenase in their bio-based treatment. Moreover, the review comprehensively covers environmental relevance of wastewater pollution and the critical challenges based on remediation achieved through biocatalysts for future prospectives. © 2022 Elsevier Ltd","Biochemistry; Biotechnology; Cost effectiveness; Enzymes; International trade; Soaps (detergents); Textiles; Wastewater treatment; Bioremediation technologies; Cellobiose Dehydrogenase; Cost effective; Emerging contaminant; Global market; Industrial wastewaters; Lower energies; Nitroreductases; Oxido-reductases; Peroxidase; Bioremediation; cellobiose; detergent; explosive; fertilizer; industrial effluent; nitroreductase; oxidoreductase; peroxidase; pesticide; soap; xenobiotic agent; oxidoreductase; pesticide; bioremediation; biotechnology; biotransformation; chemical pollutant; enzyme; enzyme activity; explosive; wastewater; wastewater treatment; xenobiotics; biocatalyst; bioremediation; biotechnology; biotransformation; cosmetic industry; drug industry; effluent; industrial waste; pulp and paper industry; recycling; Review; textile industry; toxicity; waste water management; water contamination; bioremediation; metabolism; pollutant; wastewater; Biochemistry; Biotechnology; Cost Effectiveness; Enzymes; Foreign Trade; Textiles; Biodegradation, Environmental; Environmental Pollutants; Oxidoreductases; Pesticides; Waste Water"
"Shokri A., Sanavi Fard M.","Employing electro-peroxone process for industrial wastewater treatment: a critical review",2022,"10.1007/s11696-022-02269-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131881532&doi=10.1007%2fs11696-022-02269-y&partnerID=40&md5=3d94af9eff4c873463a4dcea13965eec","Recently, the electro-peroxone process has advent rapidly as an efficient and new electrochemical advanced oxidation process (EAOP) to treat pollutants, which is operated through in situ generations of H2O2 from cathodic O2 reduction during the ozonation process. The electro-generated hydrogen peroxide leads to the improvement in ozone transformation to hydroxyl radical; hence, the electro-peroxone can considerably improve the treatment performance, total organic carbon (TOC) mineralization, and reduction of ozone-resistant emerging pollutants compared with the traditional ozonation process. Moreover, the main disadvantage of the traditional ozonation process for water treatment is bromate generation during the treatment of bromide-containing water sources, which can be remarkably decreased by the application of this technology. Additionally, because of its enhanced kinetics of contaminant degradation, electro-peroxone offers a more secure, time-efficient, energy-saving, and effective alternative for the reduction of emerging pollutants, compared with different ozone-dependent AOPs including traditional UV/O3 and peroxone (O3/H2O2) methods. Hence, it can offer a suitable, eco-friendly, and cost-effective approach to markedly enhance the efficiency of the current ozonation process. This paper reviews the principles of the electro-peroxone process and compares its efficiency with other methods. The essential reaction mechanisms and experimental parameters that are crucial to the operation, realization, and design of the electro-peroxone, including ozone dosage, applied current, injected ozone flowrate, electrolyte type, electrode setup, solution pH, and type of cathode and anode on electro-peroxone efficiency, are investigated. Moreover, the application of electro-peroxone for water and wastewater treatment is explored. Finally, the challenges in wide-ranging application of electro-peroxone, the future research direction, and its incorporation in wastewater and water treatment systems for viable application are discussed. © 2022, Institute of Chemistry, Slovak Academy of Sciences.",
"Bulka C.M., Enggasser A.E., Fry R.C.","Epigenetics at the Intersection of COVID-19 Risk and Environmental Chemical Exposures",2022,"10.1007/s40572-022-00353-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131334399&doi=10.1007%2fs40572-022-00353-9&partnerID=40&md5=d185cac01bc4acecce5efa7ef364e5d1","Purpose of Review: Several environmental contaminants have been implicated as contributors to COVID-19 susceptibility and severity. Immunomodulation and epigenetic regulation have been hypothesized as mediators of this relationship, but the precise underlying molecular mechanisms are not well-characterized. This review examines the evidence for epigenetic modification at the intersection of COVID-19 and environmental chemical exposures. Recent Findings: Numerous environmental contaminants including air pollutants, toxic metal(loid)s, per- and polyfluorinated substances, and endocrine disrupting chemicals are hypothesized to increase susceptibility to the SARS-CoV-2 virus and the risk of severe COVID-19, but few studies currently exist. Drawing on evidence that many environmental chemicals alter the epigenetic regulation of key immunity genes and pathways, we discuss how exposures likely perturb host antiviral responses. Specific mechanisms vary by contaminant but include general immunomodulation as well as regulation of viral entry and recognition, inflammation, and immunologic memory pathways, among others. Summary: Associations between environmental contaminants and COVID-19 are likely mediated, in part, by epigenetic regulation of key immune pathways involved in the host response to SARS-CoV-2. © 2022, The Author(s), under exclusive licence to Springer Nature Switzerland AG.","endocrine disruptor; adverse event; environmental exposure; genetic epigenesis; genetics; human; COVID-19; Endocrine Disruptors; Environmental Exposure; Epigenesis, Genetic; Humans; SARS-CoV-2"
"Rasuli L., Dehghani M.H., Aghaei M., Mahvi A.H., Mubarak N.M., Karri R.R.","Occurrence and fate of bacterial endotoxins in the environment (air, water, wastewater) and remediation technologies: An overview",2022,"10.1016/j.chemosphere.2022.135089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130723138&doi=10.1016%2fj.chemosphere.2022.135089&partnerID=40&md5=ce7bdd4d74ea13df4875b84e6783c58c","Endotoxins as the outer membrane of most Gram-Negative Bacteria (GNB) and typical toxic biochemical produced by microorganisms are identified as one of the emerging pollutants. These microbial by-products are harmful compounds that can be present in various environments including air, water, soil, and other ecosystems which were discussed in detail in this review. Environmental and occupational exposure caused by endotoxin occurs in water and wastewater treatment plants, industrial plants, farming, waste recovery, and composting facilities. Even though the health risk related to endotoxin injection in intravenous and dialysis are well identified, the harmful effects of ingestion, inhalation, and other way of exposure are not well quantified and there is insufficient information on the potential health risks of endotoxins exposure in water environments, and another exposure. Because of limited studies, the outbreaks of diseases related to endotoxins in the various source of exposure not been well documented. Endotoxin removal from different environments are investigated in this review. The results of various studies have shown that conventional treatment methods have been unable to remove endotoxins from water and wastewater, therefore, monitoring the effectiveness of these processes in controlling this contaminant and also using the appropriate removal method is essential. However, management of water and wastewater treatment processes and the use of advanced processes such as Advanced Oxidation Processes (AOPs) can be effective in monitoring and reducing endotoxin levels during water and wastewater treatment. One of the limitations of endotoxin monitoring is the lack of sufficient information to develop monitoring levels. In addition, the lack of guidelines and methods of controlling them at high levels may cause irreparable disaster. © 2022 Elsevier Ltd","Environmental technology; Health; Health risks; Industrial plants; Industrial waste treatment; Industrial water treatment; Process control; Wastewater treatment; Air-water; Bacterial endotoxins; Environmental exposure; Gram-negative bacteria; Health effects; Outer membrane; Remediation technologies; Removal technology; Water and wastewater; Water and wastewater treatments; Bacteria; drinking water; endotoxin; endotoxin; water; bacterium; health impact; occupational exposure; remediation; toxin; wastewater treatment; air pollution; ecosystem restoration; environmental exposure; health care facility; nonhuman; occupational exposure; oxidation; Review; waste component removal; waste water management; waste water recycling; wastewater; water pollution; air pollutant; ecosystem; environmental monitoring; hemodialysis; procedures; Air Pollutants, Occupational; Ecosystem; Endotoxins; Environmental Monitoring; Renal Dialysis; Waste Water; Water"
"Jane L Espartero L., Yamada M., Ford J., Owens G., Prow T., Juhasz A.","Health-related toxicity of emerging per- and polyfluoroalkyl substances: Comparison to legacy PFOS and PFOA",2022,"10.1016/j.envres.2022.113431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130123432&doi=10.1016%2fj.envres.2022.113431&partnerID=40&md5=36cdbcc61006561f321d5b5ff6724805","Per- and polyfluoroalkyl substances (PFAS) are highly persistent, manufactured chemicals used in various manufacturing processes and found in numerous commercial products. With over 9000 compounds belonging to this chemical class, there is increasing concern regarding human exposure to these compounds due to their persistent, bioaccumulative, and toxic nature. Human exposure to PFAS may occur from a variety of exposure sources, including, air, food, indoor dust, soil, water, from the transfer of PFAS from non-stick wrappers to food, use of cosmetics, and other personal care products. This critical review presents recent research on the health-related impacts of PFAS exposure, highlighting compounds other than Perfluorooctanoic acid (PFOA) and Perfluoroctane sulfonate (PFOS) that cause adverse health effects, updates the current state of knowledge on PFAS toxicity, and, where possible, elucidates cause-and-effect relationships. Recent reviews identified that exposure to PFAS was associated with adverse health impacts on female and male fertility, metabolism in pregnancy, endocrine function including pancreatic dysfunction and risk of developing Type 2 diabetes, lipid metabolism and risk of childhood adiposity, hepatic and renal function, immune function, cardiovascular health (atherosclerosis), bone health including risk for dental cavities, osteoporosis, and vitamin D deficiency, neurological function, and risk of developing breast cancer. However, while cause-and-effect relationships for many of these outcomes were not able to be clearly elucidated, it was identified that 1) the evidence derived from both animal models and humans suggested that PFAS may exert harmful impacts on both animals and humans, however extrapolating data from animal to human studies was complicated due to differences in exposure/elimination kinetics, 2) PFAS precursor kinetics and toxicity mechanism data are still limited despite ongoing exposures, and 3) studies in humans, which provide contrasting results require further investigation of the long-term-exposed population to better evaluate the biological toxicity of chronic exposure to PFAS. © 2022 Elsevier Inc.","perfluoroctane sulfonate; perfluorooctanoic acid; peroxisome proliferator activated receptor; unclassified drug; alkanesulfonic acid; fluorocarbon; octanoic acid; perfluorooctanoic acid; chemical substance; comparative study; health impact; knowledge; lipid; metabolism; reaction kinetics; toxicity; acute toxicity; adverse event; bioaccumulation; bone disease; breast cancer; cardiovascular effect; carotid atherosclerosis; childhood; clinical evaluation; comparative study; cytotoxicity; disease association; endocrine function; female fertility; health status; human; immune response; immunotoxicity; kidney dysfunction; kidney function; lipid metabolism; liver dysfunction; liver function; locomotion; long term exposure; male fertility; metabolic regulation; neurologic disease; non insulin dependent diabetes mellitus; nonhuman; obesity; osteoporosis; oxidative stress; pancreas disease; population; pregnancy; reproductive toxicity; respiratory function; Review; risk assessment; risk factor; thyroid function; tooth disease; vitamin D deficiency; animal; dust; female; male; non insulin dependent diabetes mellitus; Alkanesulfonic Acids; Animals; Caprylates; Diabetes Mellitus, Type 2; Dust; Female; Fluorocarbons; Male; Pregnancy"
"Nguyen H.T., Bui H.M., Wang Y.-F., You S.-J.","Non-fluoroalkyl functionalized hydrophobic surface modifications used in membrane distillation for cheaper and more environmentally friendly applications: A mini-review",2022,"10.1016/j.scp.2022.100714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129506978&doi=10.1016%2fj.scp.2022.100714&partnerID=40&md5=7134e0e024e4d8ff91793611d09a0034","Because of certain limitations in the use of conventional hydrophobic membranes in membrane distillation (MD), many studies have attempted to find alternatives to these membranes. There are many criteria for replacement membranes but the main criteria such as stability, cost, and environmental friendliness are the most important properties. When these criteria are met, one property that must be guaranteed in MD is the hydrophobicity of the membrane surface. Therefore, many studies have modified the surface of less hydrophobic or hydrophilic membranes into super-hydrophobic membranes. However, the use of agents derived from fluoroalkyl silane, although providing high performance, is expensive and not environmentally friendly. This study mainly reviews hydrophobic membrane surface modifications using non-fluoroalkyl agents applied in MD processes. In addition, other contents such as basic membrane requirements for use in MD, limitations of conventional hydrophobic membranes, some traditional fluoroalkyl functionalized hydrophobic surface modifications, and challenges and prospects were also discussed. © 2022","distillation; hydrophilicity; hydrophobicity; review"
"Bacci M., Ferretti A., Marchetti M., Alberelli M.A., Falanga A., Lodigiani C., De Candia E.","Autoimmune disorders of platelet function: systematic review of cases of acquired Glanzmann thrombasthenia and acquired delta storage pool disease",2022,"10.2450/2021.0119-21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126366314&doi=10.2450%2f2021.0119-21&partnerID=40&md5=9809704827a3020a51c1de84f86c337d","Acquired platelet function disorders (PFD) are rare bleeding diseases that should be suspected in all patients with unexplained mucocutaneous bleedings of recent onset, with no previous history of haemorrhages, and with normal coagulation test and platelet count. Drug-induced platelet function bleeding disorders are the most frequent PFDs and can easily be identified on the basis of recent administration of platelet-inhibiting drugs. Apart from these, the most challenging acquired PFDs are those caused by autoimmune mechanisms. In fact, demonstration of autoantibodies inhibiting platelet function may be difficult in most non-specialised centres. Among autoimmune PFDs (aPFDs), acquired Glanzmann thrombasthenia (aGT), which is caused by autoantibodies that bind to platelet αIIbβ3 integrin, inhibiting its function, is the most frequent. aGT can be associated with underlying haematological malignancies or autoimmune diseases but can also be idiopathic. More rarely, other immune-mediated PFDs can occur, such as acquired delta storage pool disease (aδSPD). Treatment of aPFDs must rely on the control of acute and chronic bleedings, treatment of the underlying disease in secondary forms, and immunosuppressive treatment for autoantibody reduction or eradication. aPFDs may completely resolve upon treatment of any underlying disease that may be present. In primary aPFDs, and in the majority of secondary forms, treatment relies on immunosuppressive therapies.Here we present a systematic review of previously described immune-mediated aGT and aδSPD cases. Clinical and laboratory characteristics, treatments for the control of bleedings and for the eradication of autoantibodies, and responses to treatments are also discussed. Although no guidelines are available for the management of these very rare conditions, presentation of all cases reported so far can help clinicians in the diagnosis and treatment of these life-threatening diseases.","autoantibody; fibrinogen receptor; albinism; autoimmune disease; bleeding disorder; Glanzmann disease; human; metabolism; ocular albinism; Albinism; Autoantibodies; Autoimmune Diseases; Hemorrhagic Disorders; Hermanski-Pudlak Syndrome; Humans; Platelet Glycoprotein GPIIb-IIIa Complex; Thrombasthenia"
"Goswami R.K., Agrawal K., Verma P.","Microalgal-based remediation of wastewater: A step towards environment protection and management",2022,"10.1002/tqem.21850","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124478065&doi=10.1002%2ftqem.21850&partnerID=40&md5=9fc20aaa1153281028825b8053c0a2c5","The widespread problem of water pollution is jeopardizing the ecosystem and our health. The contamination of freshwater through anthropogenic activities and its discharge into the ecosystems leads to the generation of wastewater. Wastewater mainly contains nutrient loads and the recent emerging contaminants such as pharmaceutical wastes, drugs, micropollutants, heavy metals, pesticides, phenolic compounds, and dyes have increased and contaminated the aquatic bodies. The existence of these emerging pollutants can cause serious threats to ecosystems and humans. Thus, conventional wastewater treatment was focused on the removal of solid compounds or nutrient loads. However, it could not remove the emerging contaminants and later microalgae that are photosynthetic eukaryotic microorganisms were found to be an efficient and eco-friendly source for the remediation of diverse kinds of wastewater. Apart from nutrient removal, the algal biomass acts as the efficient feedstock for the generation of bioenergy products. However, limited data have been published regarding the remediation of emerging pollutants through microalgae. Thus, focusing on the recent gaps, the current review provides an overview of the potential of microalgae for the remediation of nutrient loads. Critically deliberate the recent advances and detailed summary of microalgae potential for the remediation of wastewaters containing high nutrient loads especially focused on the remediation of different emerging contaminants. It highlights the advanced approaches used in the microalgae remediation process and provides comprehensive information about the different bioenergy products such as liquid, gaseous, and bioelectricity generated through the utilization of wastewater-grown microalgae. © 2022 Wiley Periodicals LLC.","bioenergy; environmental protection; management practice; microalga; wastewater treatment; water pollution"
"Tavares M., Westphalen G., Araujo Ribeiro de Almeida J.M., Romano P.N., Sousa-Aguiar E.F.","Modified fischer-tropsch synthesis: A review of highly selective catalysts for yielding olefins and higher hydrocarbons",2022,"10.3389/fnano.2022.978358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138110839&doi=10.3389%2ffnano.2022.978358&partnerID=40&md5=cc6d14e2ac4766e9aee9c56301967777","Global warming, fossil fuel depletion, climate change, as well as a sudden increase in fuel price have motivated scientists to search for methods of storage and reduction of greenhouse gases, especially CO2. Therefore, the conversion of CO2 by hydrogenation into higher hydrocarbons through the modified Fischer–Tropsch Synthesis (FTS) has become an important topic of current research and will be discussed in this review. In this process, CO2 is converted into carbon monoxide by the reverse water-gas-shift reaction, which subsequently follows the regular FTS pathway for hydrocarbon formation. Generally, the nature of the catalyst is the main factor significantly influencing product selectivity and activity. Thus, a detailed discussion will focus on recent developments in Fe-based, Co-based, and bimetallic catalysts in this review. Moreover, the effects of adding promoters such as K, Na, or Mn on the performance of catalysts concerning the selectivity of olefins and higher hydrocarbons are assessed. Copyright © 2022 Tavares, Westphalen, Araujo Ribeiro de Almeida, Romano and Sousa-Aguiar.",
"Maiti T.K., Singh J., Majhi J., Ahuja A., Maiti S., Dixit P., Bhushan S., Bandyopadhyay A., Chattopadhyay S.","Advances in polybenzimidazole based membranes for fuel cell applications that overcome Nafion membranes constraints",2022,"10.1016/j.polymer.2022.125151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134578418&doi=10.1016%2fj.polymer.2022.125151&partnerID=40&md5=a5d1ceff346b3e6ae7dc7957b6561acd","High-temperature proton exchange membrane fuel cells (PEMFCs) are becoming more appealing to researchers around the world due to several advantages such as high energy conversion efficiency, lightweight due to the use of polymeric materials, low noise due to the lack of mechanical components, zero or low emission of harmful greenhouse gases, simple design, first reaction kinetics, and simple water management. The performance, limitations, and possibilities for the practical implementation of different high-temperature proton exchange membranes (PEMs) utilized in fuel cells are discussed in this review paper. A suitable PEM must be developed to improve the performance of membrane electrode assemblies for high-temperature PEMFCs (working temperature above 100 °C). Various PEMs such as sulfonated poly(ether ether ketone) (SPEEK), sulfonated polystyrene (SPS), sulfonated polyimide (SPI), sulfonated polysulfone (SPSU), phosphoric acid doped polybenzimidazole (PA-PBI), perfluorosulfonic acid (PFSA) polymer-based membranes have been investigated as PEMs for fuel cell applications by several research groups. Among the various PEMs, PA-PBI membranes are the most promising high-temperature PEM for fuel cell applications because of their higher proton conductivity at high temperatures and anhydrous conditions, good chemical and thermal, mechanical stability, and high durability. However, the performance of high-temperature PEMs based on pristine PA-PBI is insufficient to fulfill the need for practical implementation of high-temperature PEMFCs, which needs to be enhanced further before they can be used commercially. Therefore, PA-PBI composite membranes containing various multifunctional inorganic, organic, and hybrid fillers are being actively explored to produce high-temperature PEMs. The PA-PBI composite membranes’ proton conductivity increases with rising temperature and maintains conductivity in anhydrous conditions, as well as chemical, thermal, and oxidative stability under operating conditions and long-term performance stability. © 2022 Elsevier Ltd","Chemical stability; Composite membranes; Energy conversion efficiency; Ethers; High temperature applications; Ketones; Mechanical stability; Proton conductivity; Proton exchange membrane fuel cells (PEMFC); Reaction kinetics; Cell-be; Cell/B.E; Cell/BE; Fuel cell application; High temperature proton exchange membrane; High temperature proton exchange membrane fuel cells; Highest temperature; Phosphoric acid doped polybenzimidazole; Polybenzimidazole; Proton exchange membranes; Fossil fuels; Ethers; Fossil Fuels; Ketones; Membranes; Performance; Polybenzimidazoles; Reaction Kinetics; Temperature"
"Pravda J.","Evidence-based pathogenesis and treatment of ulcerative colitis: A causal role for colonic epithelial hydrogen peroxide",2022,"10.3748/wjg.v28.i31.4263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138086217&doi=10.3748%2fwjg.v28.i31.4263&partnerID=40&md5=831f7a267930e2b1119516f45095d348","In this comprehensive evidence-based analysis of ulcerative colitis (UC), a causal role is identified for colonic epithelial hydrogen peroxide (H2O2) in both the pathogenesis and relapse of this debilitating inflammatory bowel disease. Studies have shown that H2O2 production is significantly increased in the non-inflamed colonic epithelium of individuals with UC. H2O2 is a powerful neutrophilic chemo-tactic agent that can diffuse through colonic epithelial cell membranes creating an interstitial chemotactic molecular “trail” that attracts adjacent intra-vascular neutrophils into the colonic epithelium leading to mucosal inflammation and UC. A novel therapy aimed at removing the inappropriate H2O2 mediated chemotactic signal has been highly effective in achieving complete histologic resolution of colitis in patients experiencing refractory disease with at least one (biopsy-proven) histologic remission lasting 14 years to date. The evidence implies that therapeutic intervention to prevent the re-establishment of a pathologic H2O2 mediated chemotactic signaling gradient will indefinitely preclude neutrophilic migration into the colonic epithelium constituting a functional cure for this disease. Cumulative data indicate that individuals with UC have normal immune systems and current treatment guidelines calling for the suppression of the immune response based on the belief that UC is caused by an underlying immune dysfunction are not supported by the evidence and may cause serious adverse effects. It is the aim of this paper to present experimental and clinical evidence that identifies H2O2 produced by the colonic epithelium as the causal agent in the pathogenesis of UC. A detailed explanation of a novel therapeutic intervention to normalize colonic H2O2, its rationale, components, and formulation is also provided. ©The Author(s) 2022. Published by Baishideng Publishing Group Inc. All rights reserved.","cytochrome P450 2E1; dihydrolipoate; enema; glutathione peroxidase; homocysteine; hydrogen peroxide; perfluorooctanoic acid; alcohol consumption; causal attribution; cell membrane; cigarette smoking; clinical effectiveness; colon cell; colon flora; disease course; disease predisposition; dysbiosis; epithelium cell; evidence based medicine; fat intake; fiber intake; heteroplasmy; homeostasis; human; immune system; immunosuppressive treatment; inflammatory bowel disease; maintenance therapy; mental stress; mitochondrion; neutrophil chemotaxis; nonhuman; oxidation reduction reaction; oxidative stress; pathogenesis; pathophysiology; relapse; remission; Review; treatment outcome; treatment planning; ulcerative colitis"
"Tansel B.","PFAS risk propagation terminology in spatial and temporal scales: Risk intensification, risk attenuation, and risk amplification",2022,"10.1016/j.scitotenv.2022.155503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129437938&doi=10.1016%2fj.scitotenv.2022.155503&partnerID=40&md5=40e0a8f842c624a3bf2432e1bea1dc88","Poly- and per fluorinated alkyl substances (PFAS) are man-made chemicals that are used in many industrial applications to improve performance and durability of products. The C[sbnd]F bond is one of the strongest bonds in organic chemistry which makes PFAS highly persistent in the environment. Therefore, PFAS levels have increased in different environmental compartments (air, water, soil) at global scale over time since the early 1950s. Terminology used for describing potential risks and those used in risk communication can be confusing as different disciplines use risk concepts and vocabulary that are different from those used for exposure and/or health risk assessment for hazardous materials. For example, terms such as emergent risk, emerging risk, risk intensification, risk awareness, risk perception, risk attenuation, risk amplification, and risk absorption are often misused or misinterpreted, especially in describing and communicating risks associated with PFAS in the environment or PFAS exposure. In addition, appropriate risk terms associated with psychological, social, institutional, and cultural elements are often misused. Here, appropriate risk terminology for describing and quantifying risks and health risks in reference to PFAS exposure and PFAS related risk propagation in spatial and temporal scales are explained with examples. © 2022 Elsevier B.V.","Health; Industrial chemicals; Risk assessment; Risk perception; Terminology; Air-water; Environmental compartment; Improve performance; Organic Chemistry; Risk absorption; Risk amplification; Risk attenuation; Risk intensification; Risk propagation; Spatial and temporal scale; Health risks; ammonium perfluorooctanoic acid; ground water; perfluorooctanoic acid; unclassified drug; fluorocarbon; water; chemical compound; health risk; organic geochemistry; pollution incidence; polymer; quantitative analysis; risk assessment; spatiotemporal analysis; terminology; analytic method; bioaccumulation; concentration (parameter); cultural factor; dynamics; e-waste; health risk assessment; human; limit of quantitation; nonhuman; population research; quantitative health risk assessment; quantitative structure activity relation; Review; risk amplification; risk attenuation; risk intensification; United States; reproduction; soil; water pollutant; Fluorocarbons; Humans; Reproduction; Soil; Water; Water Pollutants, Chemical"
