key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-421820526,Endocrine disruptors in water and their effects on the reproductive system,2020,1,1,,,,,,"Gonsioroski A., Mourikes V.E., Flaws J.A.",,,,,"Anthropogenic contaminants in water can impose risks to reproductive health. Most of these compounds are known to be endocrine disrupting chemicals (EDCs). EDCs can impact the endocrine system and subsequently impair the development and fertility of non-human animals and humans. The source of chemical contamination in water is diverse, originating from byproducts formed during water disinfection processes, release from industry and livestock activity, or therapeutic drugs released into sewage. This review discusses the occurrence of EDCs in water such as disinfection byproducts, fluorinated compounds, bisphenol A, phthalates, pesticides, and estrogens, and it outlines their adverse reproductive effects in non-human animals and humans. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""} | RAYYAN-LABELS: full text checked",10.3390/ijms21061929,,,
rayyan-421820527,A review on contaminants of emerging concern in European raptors (2002−2020),2021,1,1,,,,,,"González-Rubio S., Ballesteros-Gómez A., Asimakopoulos A.G., Jaspers V.L.B.",,,,,"Raptors (birds of prey and owls) have been widely used as suitable bioindicators of environmental pollution. They occupy the highest trophic positions in their food chains and are documented to bioaccumulate high concentrations of persistent pollutants such as toxic metals and legacy persistent organic pollutants (POPs).Whereas raptors played a critical role in developing awareness of and policy for chemical pollution, they have thus far played a much smaller role in current research on contaminants of emerging concern (CECs). Given the critical knowledge obtained from monitoring 'legacy contaminants' in raptors, more information on the levels and effects of CECs on raptors is urgently needed. This study critically reviews studies on raptors fromEurope reporting the occurrence of CECs with focus on the investigated species, the sampled matrices, and the bioanalytical methods applied. Based on this, we aimed to identify future needs for monitoring CECs in Europe. Perfluoroalkyl substances (PFASs), novel flame retardants (NFRs), and to a lesser extent UV-filters, neonicotinoids, chlorinated paraffins, parabens and bisphenols have been reported in European raptors. White-tailed Eagle (Haliaeetus albicilla), Peregrine falcon (Falco peregrinus) and Northern goshawk (Accipiter gentilis) were the most frequently studied raptor species. Among matrices, eggs, feathers and plasmawere the most widely employed, although the potential role of the preen gland as an excretory organ for CECs has recently been proposed. This review highlights the following research priorities for pollution research on raptors in Europe: 1) studies covering all the main classes of CECs; 2) research in other European regions (mainly East Europe); 3) identification of the most suitable matrices and species for the analysis of different CECs; and 4) the application of alternative sample treatment strategies (e.g. QuEChERS or pressurized liquid extraction) is still limited and conventional solventextraction is the preferred choice. (C) 2020 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1016/j.scitotenv.2020.143337,,,
rayyan-421820539,Per- And polyfluoroalkyl substances: Problematic emerging pollutants of aquatic environment,2020,1,1,,,,,,"Grabda M., Oleszek S., Matsumoto M.",,,,,"Per- and polyfluoroalkyl substances (PFASs) are human-invented chemicals that were created in the middle of the 20th century. They were synthesized for the first time in 1949, and because of their exceptional surfactant properties, they have been widely used in many industrial applications and daily life products. The common use of PFASs resulted in their worldwide dissemination in natural environment. PFASs are reported to be ubiquitous in surface and drinking waters, but also may be present in soils, animals, milk and milk-products, plants, food. Contaminated drinking water and food are the most significant exposure sources to these chemicals. Ingested PFASs are bio-accumulative and have adverse effect on health of humans as well as animal organisms. This paper reviews the most significant information on the origin, properties, distribution, environmental fate, human exposure, health effects, and the environmental regulations on PFASs and summarizes the latest advances in the development of novel methods for the effective removal of these chemicals from the aqueous environment. Recognized (reverse osmosis, adsorption on activated carbon) and most promising developing removal methods such as adsorption on biomaterials (plant proteins, chitosan beds), mineral adsorbents (LDHs, hydrotalcite), ion-exchange resins, and photocatalytic degradation have been emphasized. © Copyright by Polish Academy of Sciences.","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.24425/aep.2020.134531,,,
rayyan-421820540,"Delayed discovery, dissemination, and decisions on intervention in environmental health: A case study on immunotoxicity of perfluorinated alkylate substances",2018,1,1,,,,,,Grandjean P.,,,,,"Identification and characterization of environmental hazards that impact human health must rely on the best possible science to inform and inspire appropriate public health intervention. The perfluorinated alkylate substances (PFASs) are persistent emerging pollutants that are now being recognized as important human health hazards. Although the PFASs have been produced for over 60 years, academic research on environmental health aspects has appeared only in the most recent 10 years or so. In the meantime, these persistent chemicals accumulated in the global environment. Some early studies e.g., on population exposures and toxicity, were not released to the public until after year 2000. Still, the first PFAS risk assessments ignored these reports and relied on scant journal publications. The first guidelines and legal limits for PFAS exposure, e.g., from drinking water, were proposed 10 years ago. They have decreased substantially since then, but remain higher than suggested by data on human adverse effects, especially on the immune system, that occur at background exposure levels. By now, the best-known PFASs are being phased out, and related PFASs are being introduced as substitutes. Given the substantial delays in discovery of PFAS toxicity, in dissemination of findings, and in regulatory decisions, PFAS substitutes and other persistent industrial chemicals should be subjected to prior scrutiny before widespread usage. © 2018 The Author(s).","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1186/s12940-018-0405-y,Environmental Health,,
rayyan-421820561,"Environmental Sources, Chemistry, Fate, and Transport of Per- and Polyfluoroalkyl Substances: State of the Science, Key Knowledge Gaps, and Recommendations Presented at the August 2019 SETAC Focus Topic Meeting",2021,1,1,,,,,,"Guelfo J.L., Korzeniowski S., Mills M.A., Anderson J., Anderson R.H., Arblaster J.A., Conder J.M., Cousins I.T., Dasu K., Henry B.J., Lee L.S., Liu J., McKenzie E.R., Willey J.",,,,,"A Society of Environmental Toxicology and Chemistry (SETAC) Focused Topic Meeting (FTM) on the environmental management of per- and polyfluoroalkyl substances (PFAS) convened during August 2019 in Durham, North Carolina (USA). Experts from around the globe were brought together to critically evaluate new and emerging information on PFAS including chemistry, fate, transport, exposure, and toxicity. After plenary presentations, breakout groups were established and tasked to identify and adjudicate via panel discussions overarching conclusions and relevant data gaps. The present review is one in a series and summarizes outcomes of presentations and breakout discussions related to (1) primary sources and pathways in the environment, (2) sorption and transport in porous media, (3) precursor transformation, (4) practical approaches to the assessment of source zones, (5) standard and novel analytical methods with implications for environmental forensics and site management, and (6) classification and grouping from multiple perspectives. Outcomes illustrate that PFAS classification will continue to be a challenge, and additional pressing needs include increased availability of analytical standards and methods for assessment of PFAS and fate and transport, including precursor transformation. Although the state of the science is sufficient to support a degree of site-specific and flexible risk management, effective source prioritization tools, predictive fate and transport models, and improved and standardized analytical methods are needed to guide broader policies and best management practices. Environ Toxicol Chem 2021;40:3234–3260. © 2021 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals LLC on behalf of SETAC. © 2021 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals LLC on behalf of SETAC","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1002/etc.5182,,,
rayyan-421820563,Association Between Exposure to Per- and Polyfluoroalkyl Substances and Birth Outcomes: A Systematic Review and Meta-Analysis,2022,1,1,,,,,,"Gui S.-Y., Chen Y.-N., Wu K.-J., Liu W., Wang W.-J., Liang H.-R., Jiang Z.-X., Li Z.-L., Hu C.-Y.",,,,,"Background: A large body of emerging evidence suggests that per- and polyfluoroalkyl substances (PFAS) affect birth outcomes in various pathways, but the evidence is inconsistent. Therefore, this study aimed to systematically review the epidemiological evidence on PFAS exposure and birth outcomes. Methods: Three electronic databases were searched for epidemiological studies through February 13, 2021. We used random-effects meta-analysis for eight birth outcome indicators to calculate summary effect estimates for various exposure types. The risk of bias and the overall quality and level of evidence for each exposure-outcome pair were assessed. Results: The initial search identified 58 potentially eligible studies, of which 46 were ultimately included. Many PFAS were found to have previously unrecognized statistically significant associations with birth outcomes. Specifically, birth weight (BW) was associated with PFAS, with effect sizes ranging from −181.209 g (95% confidence interval (CI) = −360.620 to −1.798) per 1 ng/ml increase in perfluoroheptanesulfonate (PFHpS) to −24.252 g (95% CI = −38.574 to −9.930) per 1 ln (ng/ml) increase in perfluorodecaoic acid (PFDA). Similar patterns were observed between other PFAS and birth outcomes: perfluorooctanoic acid (PFOA) and perfluorooctane sulfonate (PFOS) with birth length (BL) and ponderal index (PI), PFOS and perfluorododecanoic acid (PFDoDA) with head circumference (HC), PFHpS with gestational age (GA), and perfluorononanoic acid (PFNA) and PFHpS with preterm birth (PTB). Additionally, PFDA showed a statistically significant association with small for gestational age (SGA). The level of the combined evidence for each exposure-outcome pair was considered to be “moderate”. Conclusion: This study showed that PFAS exposure was significantly associated with increased risks of various adverse birth outcomes and that different birth outcome indicators had different degrees of sensitivity to PFAS. Further studies are needed to confirm our results by expanding the sample size, clarifying the effects of different types or doses of PFAS and the time of blood collection on birth outcomes, and fully considering the possible confounders. Copyright © 2022 Gui, Chen, Wu, Liu, Wang, Liang, Jiang, Li and Hu.","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.3389/fpubh.2022.855348,,,
rayyan-421820567,Non-targeted metabolomics and associations with per- and polyfluoroalkyl substances (PFAS) exposure in humans: A scoping review,2022,1,1,,,,,,"Guo P., Furnary T., Vasiliou V., Yan Q., Nyhan K., Jones D.P., Johnson C.H., Liew Z.",,,,,"Objective: To summarize the application of non-targeted metabolomics in epidemiological studies that assessed metabolite and metabolic pathway alterations associated with per- and polyfluoroalkyl substances (PFAS) exposure. Recent Findings: Eleven human studies published before April 1st, 2021 were identified through database searches (PubMed, Dimensions, Web of Science Core Collection, Embase, Scopus), and citation chaining (Citationchaser). The sample sizes of these studies ranged from 40 to 965, involving children and adolescents (n = 3), non-pregnant adults (n = 5), or pregnant women (n = 3). High-resolution liquid chromatography–mass spectrometry was the primary analytical platform to measure both PFAS and metabolome. PFAS were measured in either plasma (n = 6) or serum (n = 5), while metabolomic profiles were assessed using plasma (n = 6), serum (n = 4), or urine (n = 1). Four types of PFAS (perfluorooctane sulfonate (n = 11), perfluorooctanoic acid (n = 10), perfluorohexane sulfonate (n = 9), perfluorononanoic acid (n = 5)) and PFAS mixtures (n = 7) were the most studied. We found that alterations to tryptophan metabolism and the urea cycle were most reported PFAS-associated metabolomic signatures. Numerous lipid metabolites were also suggested to be associated with PFAS exposure, especially key metabolites in glycerophospholipid metabolism which is critical for biological membrane functions, and fatty acids and carnitines which are relevant to the energy supply pathway of fatty acid oxidation. Other important metabolome changes reported included the tricarboxylic acid (TCA) cycle regarding energy generation, and purine and pyrimidine metabolism in cellular energy systems. Conclusions: There is growing interest in using non-targeted metabolomics to study the human physiological changes associated with PFAS exposure. Multiple PFAS were reported to be associated with alterations in amino acid and lipid metabolism, but these results are driven by one predominant type of pathway analysis thus require further confirmation. Standardizing research methods and reporting are recommended to facilitate result comparison. Future studies should consider potential differences in study methodology, use of prospective design, and influence from confounding bias and measurement errors. © 2022","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1016/j.envint.2022.107159,Humanities;Humanism;Humans,,
rayyan-421820575,Prenatal exposure to endocrine disruptors and cardiometabolic risk in preschoolers: A systematic review based on cohort studies,2018,1,1,,,,,,"Gutiérrez-Torres D.S., Barraza-Villarreal A., Hernandez-Cadena L., Escamilla-Nuñez C., Romieu I.",,,,,"Background: Follow-up studies have reported both positive and negative associations between prenatal exposure to endocrine disrupting chemicals (EDCs) and some anthropometric indicators of overweight and obesity in children. However, few studies have evaluated the effect of this exposure on cardiometabolic risk factors in preschool-age children. The health and disease development paradigm (DOHaD) proposes that the physiological and metabolic adaptations triggered by the exposure to these compounds, coupled with postnatal conditions, can modify the risk of disease. In this context, cardiometabolic risk factors in children are not only an important outcome derived from prenatal exposure but a predictor/mediator of the children’s future health. Objective: To conduct a systematic review of the evidence published in the last 10 years from cohort studies on the association between prenatal exposure to EDCs and cardiometabolic risk factors in preschoolers. Design: Studies published from January 1, 2007 to May 1, 2017 in PubMed were analyzed. The research strategy was based on specified keywords and following the application of strict inclusion/exclusion criteria, 16 studies were identified and reviewed. Data were extracted and aspects of quality were assessed using an adapted Newcastle–Ottawa scale for cohort studies. Results: Only 5 of the 16 studies reviewed analyzed cardiometabolic risk factors in addition to anthropometric measures in children. The cohort studies included in this review suggest that prenatal exposure to low concentrations of EDCs has an impact on anthropometric variables and biochemical parameters in preschool-age children. Positive associations between prenatal exposure to EDCs and percentage of fat mass, body mass index, waist circumference, skinfolds and risk of overweight persisted after adjustment for important confounding variables. No association was found with lipid profile and glucose levels. Conclusions: Evidence was found to suggest that prenatal exposure to EDCs is positively associated with cardiometabolic risk factors in preschool children. © 2018 The Author(s).","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""} | RAYYAN-LABELS: full text checked",10.29024/aogh.911,Cohort Studies,,
rayyan-421820590,Review of the fate and transformation of per- and polyfluoroalkyl substances (PFASs) in landfills,2018,1,1,,,,,,"Hamid H., Li L.Y., Grace J.R.",,,,,"A critical review of existing publications is presented i) to summarize the occurrence of various classes of per- and polyfluoroalkyl substances (PFASs) and their sources in landfills, ii) to identify temporal and geographical trends of PFASs in landfills; iii) to delineate the factors affecting PFASs in landfills; and iv) to identify research gaps and future research directions. Studies have shown that perfluoroalkyl acids (PFAAs) are routinely detected in landfill leachate, with short chain (C4-C7) PFAAs being most abundant, possibly indicating their greater mobility, and reflecting the industrial shift towards shorter-chain compounds. Despite its restricted use, perfluorooctanoic acid (PFOA) remains one of the most abundant PFAAs in landfill leachates. Recent studies have also documented the presence of PFAA-precursors (e.g., saturated and unsaturated fluorotelomer carboxylic acids) in landfill leachates at concentrations comparable to, or higher than, the most frequently detected PFAAs. Landfill ambient air also contains elevated concentrations of PFASs, primarily semi-volatile precursors (e.g., fluorotelomer alcohols) compared to upwind control sites, suggesting that landfills are potential sources of atmospheric PFASs. The fate of PFASs inside landfills is controlled by a combination of biological and abiotic processes, with biodegradation releasing most of the PFASs from landfilled waste to leachate. Biodegradation in simulated anaerobic reactors has been found to be closely related to the methanogenic phase. The methane-yielding stage also results in higher pH (>7) of leachates, correlated with higher mobility of PFAAs. Little information exists regarding PFAA-precursors in landfills. To avoid significant underestimation of the total PFAS released from landfills, PFAA-precursors and their degradation products should be determined in future studies. Owing to the semi-volatile nature of some precursor compounds and their degradation products, future studies also need to include landfill gas to clarify degradation pathways and the overall fate of PFASs. Landfill leachate and potentially landfill gas act as secondary environmental sources of per- and polyfluoroalkyl substances. © 2017 Elsevier Ltd","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1016/j.envpol.2017.12.030,,,
rayyan-421820592,Persistent organic pollutants in China's surface water systems,2017,1,1,,,,,,"Han D., Currell M.J.",,,,,"Following recent rapid industrialization, China is now one of the largest producers and consumers of organic chemicals in the world. This is compounded by variable regulatory oversight with respect to storage, use and waste management of these chemicals and their byproducts. This review synthesizes the data on the distribution of selected persistent organic pollutants (POPs) in waters in China. Surface water heavily polluted with POPs is distributed in the Yangtze River Estuary, Pearl River Delta, Minjiang River Estuary, Jiulongjiang Estuary, Daya Bay, Taihu Lake, and the waterways of Zhejiang Province, where concentrations of Polycyclic aromatic hydrocarbons (PAHs), organochlorine pesticides (OCPs) and polychlorinated biphenyls (PCBs) frequently exceed both international and Chinese guideline values. These areas are mainly distributed along the southeast coast of China, within or downstream of major manufacturing districts, intensive agricultural basins, and other industrial centers. A comparison of the levels of OCPs in the aquatic environment of China with other indicative regions worldwide shows comparable levels of pollution (overall range from below detection limit (BDL) to 5104.8 ng/L and regional means from 2.9–929.6 ng/L). PAHs and PCBs pollution appear to be particularly serious in China (PAHs overall ranging from BDL to 474,000 ng/L with regional means from 15.1–72,400 ng/L; PCBs from BDL to 3161 ng/L with regional means ranging from 0.2–985.2 ng/L). There is as yet limited evidence of serious perfluorooctane sulfonate (PFOS) and perfluorooctanoate (PFOA) pollution. We discuss major sources and processes responsible for high POP occurrence using a range of measures (including diagnostic ratios of different compounds), regulatory oversight and policy gaps in the control of POPs in China, and potential long-term health and ecological effects. We argue that water quality guidelines, pollution control measures and cleanup strategies for POPs in China should be urgently improved. © 2016 Elsevier B.V.","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1016/j.scitotenv.2016.12.007,China,,
rayyan-421820596,Renal elimination of perfluorocarboxylates (PFCAs),2012,1,1,,,,,,"Han X., Nabb D.L., Russell M.H., Kennedy G.L., Rickard R.W.",,,,,"Sex-, species-, and chain length-dependent renal elimination is the hallmark of mammalian elimination of perfluorocarboxylates (PFCAs) and has been extensively studied for almost 30 years. In this review, toxicokinetic data of PFCAs (chain lengths ranging from 4 to 10) in different species are compared with an emphasis on their relevance to renal elimination. PFCAs vary in their affinities to bind to serum albumins in plasma, which is an important factor in determining the renal clearance of PFCAs. PFCA-albumin binding has been well characterized and is summarized in this review. The mechanism of the sex-, species-, and chain length-dependent renal PFCA elimination is a research area that has gained continuous interest since the beginning of toxicological studies of PFCAs. It is now recognized that organic anion transport proteins play a key role in PFCA renal tubular reabsorption, a process that is sex-, species-, and chain length-dependent. Recent studies on the identification of PFCA renal transport proteins and characterization of their transport kinetics have greatly improved our understanding of the PFCA renal transport mechanism at the molecular level. A mathematical representation of this renal tubular reabsorption mechanism has been incorporated in physiologically based pharmacokinetic (PBPK) modeling of perfluorooctanoate (PFOA). Improvement of PBPK models in the future will require more accurate and quantitative characterization of renal transport pathways of PFCAs. To that end, a basolateral membrane efflux pathway for the reabsorption of PFCAs in the kidney is discussed in this review, which could provide a future research direction toward a better understanding of the mechanisms of PFCA renal elimination. © 2011 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1021/tx200363w,,,
rayyan-421820605,Elucidating the molecular basis of adverse health effects from exposure to anthropogenic polyfluorinated compounds using toxicoproteomic approaches,2015,1,1,,,,,,"Hansmeier N., Chao T.-C., Herbstman J.B., Goldman L.R., Witter F.R., Halden R.U.",,,,,"Linear, short-chain polyfluorinated and perfluorinated alkyl compounds, often referred to as PFCs, have been in worldwide use as surfactants and polymer precursors for decades, and environmental dispersal of these highly persistent compounds represents a public health threat. Whereas ubiquitous low-level exposure to these compounds has been demonstrated in human populations from around the world, the exact mechanisms of toxicity and their toxic potency remain subject to investigation and scientific dispute. As with other environmental exposures, a major hurdle for gaining a better understanding of their human health impacts is the limited utility of cell culture and animal models serving as convenient, yet imperfect proxies to human physiology and disease. The present communication provides a brief overview of the current understanding of potential health effects of PFC exposure and examines how new toxicoproteomic methodologies can provide insight into the molecular mechanism of PFC exposure. Furthermore, we showcase an exemplary data set to illustrate how toxicoproteomic, population-wide studies might overcome limitations of animal models to more fully understand the metabolism and effects of PFCs and other environmental stressors where it matters most, in human populations experiencing real-world, chronic, low-level exposures. © 2014 American Chemical Society.","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1021/pr500990w,,,
rayyan-421820609,Environmental and biological monitoring of persistent fluorinated compounds in Japan and their toxicities,2009,1,1,,,,,,"Harada K.H., Koizumi A.",,,,,"Perfluorooctanoic acid (PFOA) and perfluorooctane sulfonate (PFOS) comprise a class of per- and poly-fluorinated compounds that have been detected in the environment as well as in humans. The aim of this review is to summarize several monitoring studies in Japan and characterize the toxicokinetics of these compounds. We found that the levels of contamination by these compounds had unique patterns in Japan. The levels of PFOA in serum from inhabitants of the Kansai region were higher than those of other regions. The PFOA levels in air and water samples from the Kansai region were also relatively high. The estimated intakes from these routes partly explain the differences in the serum levels. The toxicokinetics of these compounds have been investigated. Serum samples from male participants had significantly higher geometric means for PFOS and PFOA compared to samples from female participants. This sex-related difference was partly simulated by menstrual blood loss. There are large interspecies differences in the excretion pathways of these compounds. The serum clearances of PFOA via urine were 300-1,000-fold lower in humans than in Wistar rats and Japanese macaques. On the other hand, the biliary excretion of these compounds was comparable in rats and humans, and the long half-lives in humans may be attributable to the low levels of urinary excretion and high biliary reabsorption rates. These findings suggest that qualitative differences in the excretion routes exist between humans and other species. For risk assessment of these compounds, further information regarding sources of exposure and their toxicokinetics is needed. © 2008 The Japanese Society for Hygiene.","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1007/s12199-008-0058-5,Japan,,
rayyan-421820613,"Indoor contamination with hexabromocyclododecanes, polybrominated diphenyl ethers, and perfluoroalkyl compounds: An important exposure pathway for people?",2010,1,1,,,,,,"Harrad S., De Wit C.A., Abdallah M.A.-E., Bergh C., Björklund J.A., Covaci A., Darnerud P.O., De Boer J., Diamond M., Huber S., Leonards P., Mandalakis M., Östman C., Haug L.S., Thomsen C., Webster T.F.",,,,,"This review underlines the importance of indoor contamination as a pathway of human exposure to hexabromocyclododecanes (HBCDs), polybrominated diphenyl ethers (PBDEs), and perfluoroalkyl compounds (PFCs). There is ample evidence of substantial contamination of indoor dust with these chemicals and that their concentrations in indoor air exceed substantially those outdoors. Studies examining the relationship between body burden and exposure via indoor dust are inconsistent; while some indicate a link between body burdens and PBDE and HBCD exposure via dust ingestion, others find no correlation. Likewise, while concentrations in indoor dust and human tissues are both highly skewed, this does not necessarily imply causality. Evidence suggests exposure via dust ingestion is higher for toddlers than adults. Research priorities include identifying means of reducing indoor concentrations and indoor monitoring methods that provide the most ""biologically-relevant"" measures of exposure as well as monitoring a wider range of microenvironment categories. Other gaps include studies to improve understanding of the following: emission rates and mechanisms via which these contaminants migrate from products into indoor air and dust; relationships between indoor exposures and human body burdens; relevant physicochemical properties; the gastrointestinal uptake by humans of these chemicals from indoor dust; and human dust ingestion rates. © 2010 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1021/es903476t,Ether;Ethers,,
rayyan-421820624,Fluorous affinity-based separation techniques for the analysis of biogenic and related molecules,2014,1,1,,,,,,"Hayama T., Yoshida H., Yamaguchi M., Nohta H.",,,,,"Perfluoroalkyl-containing compounds have a unique 'fluorous' property that refers to the remarkably specific affinity they share. Fluorous compounds can be easily isolated from non-fluorous species on the perfluoroalkyl-functionalized stationary phases used in fluorous solid-phase extraction and fluorous liquid chromatography by means of fluorous-fluorous interactions (fluorophilicity). Recently, this unique specificity has been applied to the highly selective enrichment and analysis of different classes of biogenic and related compounds in complex samples. Because the biogenic compounds are generally not 'fluorous', they must be derivatized with appropriate perfluoroalkyl group-containing reagent in order to utilize fluorous interaction. In this review, we introduce the application of fluorous affinity techniques including derivatization methods to biogenic sample analysis. © 2014 Elsevier B.V.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1016/j.jpba.2014.04.035,,,
rayyan-421820628,Human exposure to F-53B in China and the evaluation of its potential toxicity: An overview,2022,1,1,,,,,,"He Y., Lv D., Li C., Liu X., Liu W., Han W.",,,,,"Chlorinated polyfluoroalkyl ether sulfonic acid (Cl-PFESAs, trade name F-53B), an alternative to perfluorooctane sulfonate (PFOS), has been widely used as a mist suppressant in the Chinese electroplating industry since the 1970 s. Due to greater restrictions on PFOS globally in recent years, the production and use of F-53B correspondingly increased, consequently causing more emissions into the environment. In China, an increasing number of studies report frequent detection and broad exposure to F-53B in the natural environment, various wildlife and the human body. In human blood, the detection rate of F-53B is almost 80%, accounting for 8.69 to 28% of ∑per- and polyfluoroalkyl substances (PFASs). F-53B is the most biopersistent PFAS in humans to date, with a half-life of 15.3 years. In addition, F-53B displays protein binding affinity and high human placental permeability. Recently, some epidemiological studies have reported the health risks associated with F-53B in humans, including abnormal serum lipid metabolism, vascular dysfunction, endocrine disorders and even adverse birth outcomes. Various in vivo and in vitro studies have demonstrated the toxicity of F-53B, such as hepatotoxicity, interference effects on the endocrine system, as well as reproductive and developmental toxicity. Our aims are to review studies on human F-53B exposure levels, trends and associated health effects; evaluate the potential toxicity; and predict directions for future research. © 2022 The Authors","RAYYAN-INCLUSION: {""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1016/j.envint.2022.107108,Humanities;Humanism;Humans;China,,
rayyan-421820635,Endocrine disruptors and obesity,2015,1,1,,,,,,"Heindel J.J., Newbold R., Schug T.T.",,,,,"The increasing incidence of obesity is a serious global public health challenge. Although the obesity epidemic is largely fueled by poor nutrition and lack of exercise, certain chemicals have been shown to potentially have a role in its aetiology. A substantial body of evidence suggests that a subclass of endocrine-disrupting chemicals (EDCs), which interfere with endocrine signalling, can disrupt hormonally regulated metabolic processes, especially if exposure occurs during early development. These chemicals, so-called 'obesogens' might predispose some individuals to gain weight despite their efforts to limit caloric intake and increase levels of physical activity. This Review discusses the role of EDCs in the obesity epidemic, the latest research on the obesogen concept, epidemiological and experimental findings on obesogens, and their modes of action. The research reviewed here provides knowledge that health scientists can use to inform their research and decision-making processes. © 2015 Macmillan Publishers Limited. All rights reserved.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""} | RAYYAN-LABELS: full text checked",10.1038/nrendo.2015.163,Obesity,,
rayyan-421820644,A critical review of the application of polymer of low concern and regulatory criteria to fluoropolymers,2018,1,1,,,,,,"Henry B.J., Carlin J.P., Hammerschmidt J.A., Buck R.C., Buxton L.W., Fiedler H., Seed J., Hernandez O.",,,,,"Per- and polyfluoroalkyl substances (PFAS) are a group of fluorinated substances that are in the focus of researchers and regulators due to widespread presence in the environment and biota, including humans, of perfluorooctane sulfonate (PFOS) and perfluorooctanoic acid (PFOA). Fluoropolymers, high molecular weight polymers, have unique properties that constitute a distinct class within the PFAS group. Fluoropolymers have thermal, chemical, photochemical, hydrolytic, oxidative, and biological stability. They have negligible residual monomer and oligomer content and low to no leachables. Fluoropolymers are practically insoluble in water and not subject to long-range transport. With a molecular weight well over 100 000 Da, fluoropolymers cannot cross the cell membrane. Fluoropolymers are not bioavailable or bioaccumulative, as evidenced by toxicology studies on polytetrafluoroethylene (PTFE): acute and subchronic systemic toxicity, irritation, sensitization, local toxicity on implantation, cytotoxicity, in vitro and in vivo genotoxicity, hemolysis, complement activation, and thrombogenicity. Clinical studies of patients receiving permanently implanted PTFE cardiovascular medical devices demonstrate no chronic toxicity or carcinogenicity and no reproductive, developmental, or endocrine toxicity. This paper brings together fluoropolymer toxicity data, human clinical data, and physical, chemical, thermal, and biological data for review and assessment to show that fluoropolymers satisfy widely accepted assessment criteria to be considered as “polymers of low concern” (PLC). This review concludes that fluoropolymers are distinctly different from other polymeric and nonpolymeric PFAS and should be separated from them for hazard assessment or regulatory purposes. Grouping fluoropolymers with all classes of PFAS for “read across” or structure–activity relationship assessment is not scientifically appropriate. Integr Environ Assess Manag 2018;14:316–334. © 2018 The Authors. Integrated Environmental Assessment and Management published by Wiley Periodicals, Inc. on behalf of Society of Environmental Toxicology & Chemistry (SETAC). © 2018 The Authors. Integrated Environmental Assessment and Management published by Wiley Periodicals, Inc. on behalf of Society of Environmental Toxicology & Chemistry (SETAC)","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",10.1002/ieam.4035,Polymerization;Polymers,,
