key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-934858970,Per- and polyfluoroalkyl substances in water and wastewater: A critical review of their global occurrence and distribution,2022,2,25,SCIENCE OF THE TOTAL ENVIRONMENT,"[""0048-9697"", ""1879-1026""]",809,NA,,"Kurwadkar, S and Dane, J and Kanel, SR and Nadagouda, MN and Cawdrey, RW and Ambade, B and Struckhoff, GC and Wilkin, R",,,,,"Per- and polyfluoroalkyl substances (PFAS) are a family of fluorinated organic compounds of anthropogenic origin. Due to their unique chemical properties, widespread production, environmental distribution, long-term persistence, bioaccumulative potential, and associated risks for human health, PFAS have been classified as persistent organic pollutants of significant concern. Scientific evidence from the last several decades suggests that their widespread occurrence in the environment correlates with adverse effects on human health and ecology. The presence of PFAS in the aquatic environment demonstrates a close link between the anthroposphere and the hydrological cycle, and concentrations of PFAS in surface and groundwater range in value along the ng L-1-mu g L-1 scale. Here, we critically reviewed the research published in the last decade on the global occurrence and distribution of PFAS in the aquatic environment. Ours is the first paper to critically evaluate the occurrence of PFAS at the continental scale and the evolving global regulatory responses to manage and mitigate the adverse human health risks posed by PFAS. The review reports that PFAS are widespread despite being phased out-they have been detected in different continents irrespective of the level of industrial development. Their occurrence far from the potential sources suggests that long-range atmospheric transport is an important pathway of PFAS distribution. Recently, several studies have investigated the health impacts of PFAS exposure-they have been detected in biota, drinking water, food, air, and human serum. In response to the emerging information about PFAS toxicity, several countries have provided administrative guidelines for PFAS in water, including Canada, the United Kingdom, Sweden, Norway, Germany, and Australia. In the US, additional regulatory measures are under consideration. Further, many PFAS have now been listed as persistent organic pollutants. This comprehensive review provides crucial baseline information on the global occurrence, distribution, and regulatory framework of PFAS.",,10.1016/j.scitotenv.2021.151003,,NA,
rayyan-934858971,Promising adsorptive materials derived from agricultural and industrial wastes for antibiotic removal: A comprehensive review,2022,2,1,SEPARATION AND PURIFICATION TECHNOLOGY,"[""1383-5866"", ""1873-3794""]",284,NA,,"Juela, DM",,,,,"The development of novel materials and their application as adsorbents to improve water quality is one of the branches of materials science that has advanced significantly in the last decade. Due to the contamination of water resources with antibiotic residues, and the concern to contribute to the development of antibiotic resis-tance, scientists have tapped into agricultural and industrial wastes in order to transform them into new func-tional adsorbents that allow the adsorption of these pollutants. This review aims to summarize the different types of adsorptive materials that can be prepared using these residues and their application for removing antibiotics. From the reviewed literature, the adsorbents were classified as raw materials, surface-modified adsorbents, waste-based composites, carbon-based materials, and other adsorbents like zeolite, nano-hydroxyapatite, nano-cellulase, nano-silica, among others. Biochar and hydrochar are two of the most studied carbonaceous materials, with adsorption capacities ranging from 10 to 944 mg/g. Other leading adsorbents from the same family include mesoporous carbons, hierarchical and heteroatoms-doped porous carbons, and bio graphene, with surface area and adsorption performance over 1000 m(2)/g and 500 mg/g, respectively. The most outstanding material pre -pared from waste was zeolite analcime, produced from electrolytic manganese residue, removing 1922 mg/g for roxithromycin. In addition, new methodologies or combined methods to produce these adsorbents, including new modifier agents (ionic liquids and deep eutectic solvents), templating, self-templating, doping techniques, and thermo-chemical approaches were reviewed for the first time. Furthermore, particular emphasis was given to photocatalyst-loaded adsorbents due to their synergistic effect of adsorption and degradation of antibiotics. Finally, novel methodologies to regenerate saturated adsorbents were discussed, such as UV radiation-assisted regeneration and ultrasound.",,10.1016/j.seppur.2021.120286,Anti-Bacterial Agents;Adsorption,NA,
rayyan-934858972,Marine sediment analysis – A review of advanced approaches and practices focused on contaminants,2022,5,29,ANALYTICA CHIMICA ACTA,"[""0003-2670"", ""1873-4324""]",1209,NA,,"Kuznetsova, OV and Timerbaev, AR",,,,,"This review is aimed at critical analysis of current and emerging capabilities of analytical methods as employed for marine sediment analysis. An emphasis is given to the most reliable experimental strategies used to quantifying the various classes of contaminants and thus to acquiring analytical information that is relevant to assess the quality of sediments with regard to possible pollution of marine ecosystems. Advanced analytical methodology in use basically relies on the application of mass spectrometry to enable identification and quantification of hazardous chemical species, directly or after separation using the principles of gas and liquid chromatography. Also addressed are sample preparation techniques which - given the complexity of sediment matrices and the diverse and multiple nature of contaminants - are often a key for successful analysis. Among the trends in marine sediment analysis is an inclination to chemicals that are only recently recognized as emerging pollutants of very high concern, such as microplastics, pharmaceuticals and their metabolites. (c) 2022 Elsevier B.V. All rights reserved.",,10.1016/j.aca.2022.339640,Military Personnel,NA,
rayyan-934858973,Detection and treatment strategies of per- and polyfluoroalkyl substances (PFAS): Fate of PFAS through DPSIR framework analysis,2022,2,NA,JOURNAL OF WATER PROCESS ENGINEERING,2214-7144,45,NA,,"John, J and Coulon, F and Chellam, PV",,,,,"Per/polyfluoroalkyl substances (PFAS), regarded as ""forever chemicals"", are a class of emerging contaminants occurring worldwide that pose many serious environmental issues to water quality and human health. The presence of strong carbon-fluorine bonds in their backbone and their physicochemical properties offer them resistance and restrict them from breaking down into simple compounds in the environment. There are many challenges to be addressed in the detection and removal from the environment. In this comprehensive review, a Driver-Pressure-State-Impact-Response (DPSIR) framework has been proposed to understand PFAS from the source of emission and their impacts on the environment. We reviewed the various detection methodologies for monitoring PFAS levels and analytical techniques for their quantification to know their environmental levels. The challenges and scope of various treatment technologies developed and implemented have also been critically discussed. The future perspectives of PFAS, including their source reduction and framing regulatory policies and the challenges faced when moving towards a sustainable future, are focused.",,10.1016/j.jwpe.2021.102463,,NA,
rayyan-934858974,Oral exposure to a hexafluoropropylene oxide trimer acid (HFPO-TA) disrupts mitochondrial function and biogenesis in mice,2022,5,15,JOURNAL OF HAZARDOUS MATERIALS,"[""0304-3894"", ""1873-3336""]",430,NA,,"Xie, XX and Zhou, JF and Hu, LT and Shu, RN and Zhang, MY and Sun, L and Wu, FC and Fu, ZW and Li, ZZ",,,,,"Hexafluoropropylene oxide trimer acid (HFPO-TA) is reported to have hepatotoxicity, lipotoxicity, and cyto-toxicity. In this study, the toxicological effects of HFPO-TA on mitochondrial function and biogenesis were studied. Mice were exposed to drinking water which contained either 2, 20, or 200 mu g/L HFPO-TA. Results showed exposure to HFPO-TA induced disadvantageous physiological changes in mice, including increases in liver weight, altered cell morphology, and inflammatory responses. Specifically, exposure to 200 mu g/L HFPO-TA increased mitochondria number, relative mitochondrial DNA (mtDNA) content, and mRNA levels of mitochon-drial genes encoded by mtDNA. Significant increases in TFAM mRNA and protein levels were also observed. Liver metabolome analysis also showed exposure to 200 mu g/L HFPO-TA further enhanced increases in metabolites and altered metabolic pathways that correlated with mitochondrial function, especially the production of ATP. HFPO-TA exposure increased protein expression of mitochondrial complex I-V, and the activities of key enzymes involved in TCA cycle (alpha-ketoglutarate dehydrogenase, citrate synthase, and succinate dehydrogenase). Furthermore, exposure to 200 mu g/L HFPO-TA significantly up-regulating mRNA and protein levels of Opa1, Mfn1, Mfn2, Fis1, and Mff, but did not change Drp1. These findings suggest HFPO-TA could have detrimental effects on health of animals, particularly it was associated with disrupted mitochondrial energy metabolism.",,10.1016/j.jhazmat.2022.128376,Mice,NA,
rayyan-934858975,Exposure to perfluoroalkyl substances and risk of hepatocellular carcinoma in a multiethnic cohort,2022,10,NA,JHEP REPORTS,2589-5559,4,10,,"Goodrich, JA and Walker, D and Lin, XP and Wang, HX and Lim, T and McConnell, R and Conti, DV and Chatzi, L and Setiawan, VW",,,,,"Background & Aims: Exposure to poly-and perfluoroalkyl substances (PFAS), a class of persistent organic pollutants, is ubiquitous. Animal studies suggest that PFAS may increase risk of fatty liver and hepatocellular carcinoma (HCC) via impacts on hepatic lipid, amino acid, and glucose metabolism, but human data is lacking. We examined associations between PFAS exposure, altered metabolic pathways, and risk of non-viral HCC. Methods: In this nested case-control study, pre-diagnostic plasma PFAS and metabolomics were measured in 50 incident HCC cases and 50 individually matched controls from the Multiethnic Cohort (MEC) study. Cases/controls were matched by age, sex, race, and study area. PFAS exposure and risk of HCC were examined using conditional logistic regression. A metabolome-wide association study and pathway enrichment analysis was performed for PFAS exposure and HCC risk, and key metabolites/metabolic pathways were identified using a meet in the middle approach. Results: High perfluorooctane sulfonic acid (PFOS) levels (90th percentile from NHANES; > 55 lg/L) were associated with 4.5 -fold increased risk of HCC (odds ratio 4.5, 95% CI 1.2-16.0). Pathway enrichment analysis showed that PFOS exposure was associated with alterations in amino acid and glycan biosynthesis pathways, which were also associated with HCC risk. We identified 4 metabolites linking PFOS exposure with HCC, including glucose, butyric acid (a short-chain fatty acid), alpha-ketoisovaleric acid (a branched-chain a-keto acid), and 7 alpha-hydroxy-3-oxo-4-cholestenoate (a bile acid), each of which was positively associated with PFOS exposure and risk of HCC. Conclusion: This proof-of-concept analysis shows that exposure to high PFOS levels was associated with increased risk of non-viral HCC, likely via alterations in glucose, amino acid, and bile acid metabolism. Larger studies are needed to confirm these findings. Lay summary: Per-and polyfluoroalkyl substances (PFAS), often referred to as ""forever chemicals "" because they are difficult to break down and stay in the human body for years, are extremely common and can cause liver damage. In a first of its kind study, we found that exposure to high levels of perfluorooctanesulfonic acid, one of the most common PFAS chemicals, was linked to increased risk of hepatocellular carcinoma in humans. Hepatocellular carcinoma is difficult to treat and is one of the most common forms of liver cancer, and these findings may provide new avenues for helping to prevent this disease.(c) 2022 The Author(s). Published by Elsevier B.V. on behalf of European Association for the Study of the Liver (EASL).",,10.1016/j.jhepr.2022.100550,"Carcinoma, Hepatocellular",NA,
rayyan-934858976,Molecular Gatekeeper Discovery: Workflow for Linking Multiple Exposure Biomarkers to Metabolomics,2022,5,17,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"[""0013-936X"", ""1520-5851""]",56,10,6162-6171,"Yu, M and Teitelbaum, SL and Dolios, G and Dang, LH and Tu, P and Wolff, MS and Petrick, LM",,,,,"The exposome reflects multiple exposures across the life-course that can affect health. Metabolomics can reveal the underlying molecular basis linking exposures to health conditions.Here, we explore the concept and general data analysis frameworkof""molecular gatekeepers""???key metabolites that link single ormultiple exposure biomarkers with correlated clusters ofendogenous metabolites???to inform health-relevant biologicaltargets. We performed untargeted metabolomics on plasma from152 adolescent girls participating in the Growing Up HealthyStudy in New York City. We then performed network analysis tolink metabolites to exposure biomarkers includingfive traceelements (Cd, Mn, Pb, Se, and Hg) andfive perfluorinatedchemicals (PFCs; n-PFOS, Sm-PFOS, n-PFOA, PFHxS, andPFNA). We found 144 molecular gatekeepers and annotated 22 of them. Lysophosphatidylcholine (16:0) and taurodeoxycholatewere correlated with both n-PFOA and n-PFOS, suggesting a shared dysregulation from multiple xenobiotic exposures.Sphingomyelin (d18:2/14:0) was significantly associated with age at menarche; yet, no direct association was detected between anyexposure biomarkers and age at menarche. Thus, molecular gatekeepers can also discover molecular linkages between exposurebiomarkers and health outcomes that may otherwise be obscured by complex interactions in direct measurements",,10.1021/acs.est.1c04039,Biological Markers,NA,
rayyan-934858977,Critical review of technologies for the on-site treatment of hospital wastewater: From conventional to combined advanced processes,2022,10,15,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"[""0301-4797"", ""1095-8630""]",320,NA,,"Pariente, MI and Segura, Y and Alvarez-Torrellas, S and Casas, JA and de Pedro, ZM and Diaz, E and Garcia, J and Lopez-Munoz, MJ and Marugan, J and Mohedano, AF and Molina, R and Munoz, M and Pablos, C and Perdigon-Melon, JA and Petre, AL and Rodriguez, JJ and Tobajas, M and Martinez, F",,,,,"This review aims to assess different technologies for the on-site treatment of hospital wastewater (HWW) to remove pharmaceutical compounds (PhCs) as sustances of emerging concern at a bench, pilot, and full scales from 2014 to 2020. Moreover, a rough characterisation of hospital effluents is presented. The main detected PhCs are antibiotics and psychiatric drugs, with concentrations up to 1.1 mg/L. On the one hand, regarding the presented technologies, membrane bioreactors (MBRs) are a good alternative for treating HWW with PhCs removal values higher than 80% in removing analgesics, anti-inflammatories, cardiovascular drugs, and some antibiotics. Moreover, this system has been scaled up to the pilot plant scale. However, some target compounds are still present in the treated effluent, such as psychiatric and contrast media drugs and recalcitrant antibiotics (erythromycin and sulfamethoxazole). On the other hand, ozonation effectively removes antibiotics found in the HWW (>93%), and some studies are carried out at the pilot plant scale. Even though, some families, such as the X-ray contrast media, are recalcitrant to ozone. Other advanced oxidation processes (AOPs), such as Fenton-like or UV treatments, seem very effective for removing pharmaceuticals, Antibiotic Resistance Bacteria (ARBs) and Antibiotic Resistance Genes (ARGs). However, they are not implanted at pilot plant or full scale as they usually consider extra reactants such as ozone, iron, or UV-light, making the scale-up of the processes a challenging task to treat high-loading wastewater. Thus, several examples of biological wastewater treatment methods combined with AOPs have been proposed as the better strategy to treat HWW with high removal of PhCs (generally over 98%) and ARGs/ARBs (below the detection limit) and lower spending on reactants. However, it still requires further development and optimisation of the integrated processes.",,10.1016/j.jenvman.2022.115769,,NA,
rayyan-934858978,Critical review on sustainable bioreactors for wastewater treatment and water reuse,2022,10,NA,SUSTAINABLE WATER RESOURCES MANAGEMENT,"[""2363-5037"", ""2363-5045""]",8,5,,"Muduli, M and Chanchpara, A and Choudhary, M and Saravaia, H and Haldar, S and Ray, S",,,,,"Rapid developments are habitually connected with substantial wastewater production (sources- municipal, textile, landfill, digester reject, saline industry, tannery, greywater, petroleum, pharmaceuticals, coal gasification, etc.), which contains different pollutants like nitrogen, phosphorous, carbon, heavy metals, emerging pollutants (pharmaceuticals, personal care products, endocrine disruptive compounds) and others. In this critical situation and rising water demand, biological techniques are the need of the hour for wastewater treatment and reuse, thereby protecting the environment. This paper highlights the most used bioreactors like Biofilter, Vermifiltration, MFC, MBBR, UASB, and MBR and their unique features. Additionally, details like intermediates, microbiology, operational conditions, mechanisms, implications, advantages, recent advancements, shortcomings, and removal efficiency of target pollutants (carbon, nitrogen, phosphorous- CNP; emerging contaminants- pharmaceuticals, personal care products, endocrine disruptive compounds) were discussed. The traditional and advanced versions of those bioreactors were also emphasized. Moreover, the review highlights different case studies related to the reuse scope of treated water that must be addressed for upcoming expansions and large-scale application of biological techniques in water reuse and the further development of hybrid systems. MFC is a well-known treatment technology for removing pollutants from wastewater when undertaken on a small scale; however, attempts should be made to make it successful on a larger scale. In Vermifiltration, further attempts must to be conducted to develop and design of robust systems as earthworms are sensitive to temperature and moisture.",,10.1007/s40899-022-00747-5,,NA,
rayyan-934858979,"Municipal solid waste management: Dynamics, risk assessment, ecological influence, advancements, constraints and perspectives",2022,3,25,SCIENCE OF THE TOTAL ENVIRONMENT,"[""0048-9697"", ""1879-1026""]",814,NA,,"Vyas, S and Prajapati, P and Shah, AV and Varjani, S",,,,,"Global energy consumption has been increasing in tandem with economic growth, putting pressure on the world's supply of renewable energy sources. Municipal Solid waste (MSW) has been reported contributing immensely to the improvement of a secure environment and renewable sources. Energy scarcity and conventional MSW disposal methods in developing countries lead towards many environmental and economic issues. Scientists have been able to experiment with various waste-to-energy conversion technologies in light of this situation. This communication highlights and reviews WtE technologies to convert MSW and other feedstocks into electricity, hydrogen gas, bioethanol along with other value added products like fertilizer(s), platform chemicals as an environmentally friendly products. This review comprehensively summarized the dynamics, risk assessment, ecological influence, advancements, constraints and perspectives altogether in field of municipal solid waste management and treatment. Stare-of-the-art information on ecological influence and risk assessment in handling and transportation of municipal solid waste has been provided. Advanced trends involved in remediation of emerging pollutants and resources obtained from municipal solid wastes have been uncovered. Lastly, this paper comprises constraints and perspectives for uncovering MSW based circular bioeconomy aspects.",,10.1016/j.scitotenv.2021.152802,Risk Assessment,NA,
rayyan-934858980,"UV-filters in marine environments: a review of research trends, meta-analysis, and ecotoxicological impacts of 4-methylbenzylidene-camphor and benzophenone-3 on marine invertebrate communities",2022,9,NA,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"[""0944-1344"", ""1614-7499""]",29,43,64370-64391,"Cuccaro, A and Freitas, R and De Marchi, L and Oliva, M and Pretti, C",,,,,"The potential adverse effects of UV-filter pollution in marine environments have been the focus of research in recent years. This systematic review aims to determine the extent of this emerging problem, both quantitatively and qualitatively, combining temporal and science mapping analyses to explore the development of the field of UV-filters in the marine environment (from 1990 to 2021), and to outline new research frontiers. The temporal trend analysis revealed an exponential growth of published studies over the last decade (70% since 2016), confirming the emerging role of this topic in environmental science. The meta-analysis determined that 4-methylbenzylidene-camphor (4-MBC) and benzophenone-3 (BP-3) are top-priority environmental pollutants due to their increasing usage and, in turn, a frequent occurrence in marine ecosystems. This meta-analysis determined the focus on these two contaminants for this review. A critical discussion of the applications, regulatory aspects, and environmental occurrences of these selected compounds was provided. The present study also focused on the most recent (2015-2021) field and laboratory studies investigating the ecotoxicological impacts of 4-MBC and BP-3 on marine invertebrates. This review highlights the need for more research efforts to fill the knowledge gaps on the realistic effects these compounds may have when considered individually, in combination, or as subsequent exposures. Overall, this review aims to establish guidelines for further studies to understand the effect of UV-filters on marine ecosystems and marine invertebrate communities.",,10.1007/s11356-022-21913-4,Military Personnel;Benzophenones,NA,
rayyan-934858981,Association between per- and polyfluoroalkyl substances exposure and risk of diabetes: a systematic review and meta-analysis,NA,NA,NA,JOURNAL OF EXPOSURE SCIENCE AND ENVIRONMENTAL EPIDEMIOLOGY,"[""1559-0631"", ""1559-064X""]",NA,NA,,"Gui, SY and Qiao, JC and Xu, KX and Li, ZL and Chen, YN and Wu, KJ and Jiang, ZX and Hu, CY",,,,,"Background Emerging evidence suggests that per- and polyfluoroalkyl substances (PFAS) are endocrine disruptors and may contribute to the etiology of diabetes. Objectives This study aimed to systematically review the epidemiological evidence on the associations of PFAS with mortality and morbidity of diabetes and to quantitatively evaluate the summary effect estimates of the existing literature. Methods We searched three electronic databases for epidemiological studies concerning PFAS and diabetes published before April 1, 2022. Summary odds ratio (OR), hazard ratio (HR), or beta and their 95% confidence intervals (CIs) were respectively calculated to evaluate the association between PFAS and diabetes using random-effects model by the exposure type, and dose-response meta-analyses were also performed when possible. We also assessed the risk of bias of the studies included and the confidence in the body of evidence. Results An initial literature search identified 1969 studies, of which 22 studies were eventually included. The meta-analyses indicated that the observed statistically significant PFAS-T2DM associations were consistent in cohort studies, while the associations were almost non-significant in case-control and cross-sectional studies. Dose-response meta-analysis showed a ""parabolic-shaped"" association between perfluorooctanoate acid (PFOA) exposure and T2DM risk. Available evidence was rated with ""low"" risk of bias, and the level of evidence for PFAS and incident T2DM was considered ""moderate"". Conclusions Our findings suggest that PFAS exposure may increase the risk of incident T2DM, and that PFOA may exert non-monotonic dose-response effect on T2DM risk. Considering the widespread exposure, persistence, and potential for adverse health effects of PFAS, further cohort studies with improvements in expanding the sample size, adjusting the covariates, and considering different types of PFAS exposure at various doses, are needed to elucidate the putative causal associations and potential mode of action of different PFAS on diabetes. Impact Statement A growing body of evidence suggests that per- and polyfluoroalkyl substances (PFAS) are endocrine disruptors and may contribute to the development of diabetes. However, epidemiological evidence on the associations of PFAS and diabetes is inconsistent. We performed this comprehensive systematic review and meta-analysis to quantitatively synthesize the evidence. The findings of this study suggest that exposure to PFAS may increase diabetes risk among the general population. Reduced exposure to these ""forever and everywhere chemicals"" may be an important preventative approach to reducing the risk of diabetes across the population.",,10.1038/s41370-022-00464-3,,NA,
rayyan-934858982,Per- and polyfluoroalkyl substances (PFASs) in consumable species and food products,NA,NA,NA,JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE,"[""0022-1155"", ""0975-8402""]",NA,NA,,"Torres, FG and De-la-Torre, GE",,,,,"Per- and polyfluoroalkyl substances (PFASs) are a group of thousands of manmade chemicals widely used in consumer products and industrial processes. Toxicological studies have suggested that exposure to PFASs may lead to several adverse effects, including infertility and cancer development. In light of their widespread use, the contamination of food products has created health concerns in sites directly influenced by industrial and anthropogenic activity. In the present contribution, the current knowledge of PFAS contamination was systematically reviewed in order to provide with the knowledge gaps and main sources of contamination, as well as critically evaluate estimated dietary intake and relative risk values of the consulted studies. Legacy PFASs remain the most abundant despite their production restrictions. Edible species from freshwater bodies exhibit higher PFAS concentrations than marine species, probably due to low hydrodynamics and dilution in lentic ecosystems. Studies in food products from multiple sources, including aquatic, livestock, and agricultural, agree that the proximity to factories and fluorochemical industries rendered significantly higher and potentially hazardous PFAS contamination. Short-chain PFAS are suggested as chemicals of emerging concern to food security. However, the environmental and toxicological implications of short-chain congeners are not fully understood and, thus, much research is needed in this sense.",,10.1007/s13197-022-05545-7,,NA,
rayyan-934858983,The effects of exposure to environmentally relevant PFAS concentrations for aquatic organisms at different consumer trophic levels: Systematic review and meta-analyses,2022,12,15,ENVIRONMENTAL POLLUTION,"[""0269-7491"", ""1873-6424""]",315,NA,,"Banyoi, SM and Porseryd, T and Larsson, J and Grahn, M and Dinnetz, P",,,,,"Per-and polyfluoroalkyl substances (PFAS) is a collective name for approximately 4700 synthetic chemicals ubiquitous in the aquatic environment worldwide. They are used in a wide array of products and are found in living organisms around the world. Some PFAS have been associated with cancer, developmental toxicity, endocrine disruption, and other health effects. Only a fraction of PFAS are currently monitored and regulated and the presence and effects on aquatic organisms of many PFAS are largely unknown. The aim of this study is to investigate the health effects of environmentally relevant concentrations of PFAS on aquatic organisms at different consumer trophic levels through a systematic review and meta-analysis. The main result shows that PFAS in concentrations up to 13.5 mu g/L have adverse effects on body size variables for secondary consumers. However, no significant effects on liver or gonad somatic indices and neither on fecundity were found. In addition, the results show that there are large research gaps for PFAS effects on different organisms in aquatic environments at environmentally relevant concentrations. Most studies have been performed on secondary consumers and there is a substantial lack of studies on other consumers in aquatic ecosystems.",,10.1016/j.envpol.2022.120422,Environmental Exposure,NA,
rayyan-934858984,"Per- and Polyfluoroalkyl Substances (PFAS) in Subsurface Environments: Occurrence, Fate, Transport, and Research Prospect",2022,9,NA,REVIEWS OF GEOPHYSICS,"[""8755-1209"", ""1944-9208""]",60,3,,"Lyu, XY and Xiao, F and Shen, CY and Chen, JJ and Park, CM and Sun, YY and Flury, M and Wang, DJ",,,,,"Per- and polyfluoroalkyl substances (PFASs), also known as ""forever chemicals,"" are manmade chemicals that have been increasingly detected in various geological settings since the early 2000s. The soil and subsurface environments are the geological media commonly affected by PFAS. We conducted a comprehensive review of peer-reviewed articles published from 2010 through 2022 concerning the fate and transport of PFAS in subsurface environments. This review is organized into different subsections, covering the basics of PFAS properties and how they affect the occurrence, fate, and transport of PFAS, the fundamental processes affecting subsurface transport and fate of PFAS, and mathematical models for describing and predicting PFAS transport behaviors. Mechanisms governing PFAS transport in the subsurface environment, including the sorption of PFAS at the air-water interface, solid-water interface, and nonaqueous phase liquids-water interface, were explored in detail. Challenges and future research priorities are identified to better mitigate the global challenges of PFAS contamination.",,10.1029/2021RG000765,,NA,
rayyan-934858985,"Aristolochic acid I as an emerging biogenic contaminant involved in chronic kidney diseases: A comprehensive review on exposure pathways, environmental health issues and future challenges",2022,6,NA,CHEMOSPHERE,"[""0045-6535"", ""1879-1298""]",297,NA,,"Lukinich-Gruia, AT and Nortier, J and Pavlovic, NM and Milovanovic, D and Popovic, M and Draghia, LP and Paunescu, V and Tatu, CA",,,,,"Described in the 1950s, Balkan Endemic Nephropathy (BEN) has been recognized as a chronic kidney disease (CKD) with clinical peculiarities and multiple etiological factors. Environmental contaminants - aromatic compounds, mycotoxins and phytotoxins like aristolochic acids (AAs) - polluting food and drinking water sources, were incriminated in BEN, due to their nephrotoxic and carcinogenic properties. The implication of AAs in BEN etiology is currently a highly debated topic due to the fact that they are found within the Aristolochiaceae plants family, used around the globe as traditional medicine and they were also incriminated in Aristolochic Acid Nephropathy (AAN). Exposure pathways have been investigated, but it is unclear to what extent AAs are acting alone or in synergy with other cofactors (environmental, genetics) in triggering kidney damage. Experimental studies strengthen the hypothesis that AAI, the most studied compound in the AAs class, is a significant environmental contaminant and a most important causative factor of BEN. The aim of this review is to compile information about the natural exposure pathways to AAI, via traditional medicinal plants, soil, crop plants, water, food, air. Data that either supports or contradicts the AAI theory concerning BEN etiology was consolidated and available solutions to reduce human exposure were discussed. Because AAI is a phytotoxin with physicochemical properties that allow its transportation in environmental matrices from different types of areas (endemic, nonendemic), and induce CKDs (BEN, AAN) and urinary cancers through bioaccumulation, this review aims to shed a new light on this compound as a biogenic emerging pollutant.",,10.1016/j.chemosphere.2022.134111,Kidney Diseases;Kidney;Environmental Health,NA,
rayyan-934858986,Metal-organic frameworks as platforms for the removal of per- and polyfluoroalkyl substances from contaminated waters,2022,10,5,MATTER,"[""2590-2393"", ""2590-2385""]",5,10,3161-3193,"Li, R and Adarsh, NN and Lu, H and Wriedt, M",,,,,"Poly- and perfluoroalkyl substances (PFAS) have received considerable attention due to their toxicity, ubiquitous presence, and recalcitrance in the environment. The manufacturing and disposal of PFAS-containing products has resulted in PFAS contamination of groundwater and drinking water supplies. Substantial interest and efforts in developing PFAS treatment technologies has been triggered since PFAS are associated with numerous adverse health effects. Physical separation using activated carbon and ion exchange is the most widely adopted technique for PFAS removal from contaminated water. However, both adsorbents generally exhibit low PFAS adsorption capacities and/or slow adsorption kinetics. The development of efficient adsorbents is of urgent need. Metal-organic frameworks (MOFs) are an emerging class of hybrid crystalline nanoporous materials, which are composed of inorganic and organic building blocks to form multidimensional networks. Key features-tunable structures and high internal surface areas-render MOFs as ideal platforms for PFAS removal from aqueous environments. This review critically examines the application of MOFs for PFAS removal and highlights the structural features of MOFs in context of their PFAS removal performances. Factors affecting the adsorption efficiency, regeneration, and application for PFAS detection are extensively discussed while also providing important insights on design strategies for next-generation MOF materials with improved PFAS removal performances.",,10.1016/j.matt.2022.07.028,,NA,
rayyan-934858987,Current and future federal and state sampling guidance for per- and polyfluoroalkyl substances in environmental matrices,2022,8,25,SCIENCE OF THE TOTAL ENVIRONMENT,"[""0048-9697"", ""1879-1026""]",836,NA,,"Kidd, J and Fabricatore, E and Jackson, D",,,,,"Per-and polyfluoroalkyl substances (PFAS) are a class of emerging contaminants composed of an estimated 5000 to 10,000 human-made, fluorinated, organic chemicals. Due to the complexity of PFAS, the need for multiple environmental matrix considerations and the absence of a promulgated federal standard for environmental sampling and analysis, U.S. states have begun developing health-based regulatory and/or guidance values for a limited number of PFAS in environmental matrices. As there is a growing body of science to inform PFAS sampling guidance standard development, it is important to understand which U.S. states are implementing sampling guidelines and how they plan to handle emerging PFAS. This critical review discusses the current and impending federal and state sampling guidelines for PFAS in environmental matrices, the data gaps surrounding PFAS sampling guidance in U.S. states, and the future impacts of impending guidance documents and regulations. Ten federal guidance documents are available for PFAS sampling guidance and analysis. The maximum number of PFAS covered in these guidance documents is 25 analytes spanning across 8 unique media. While the EPA has developed several different sampling and analytical guidelines for PFAS, there is no formal regulation of PFAS or requirements of states to enforce these guidelines. As a result, only 31 states have informally adopted sampling guidelines, while the other 19 states have no guidance documentation in place for PFAS. The introduction of new PFAS sampling guidelines by the EPA, as well as updated analytical guidelines that target more PFAS or total organofluoride, is expected to continuously shift the landscape of federal and state guidance for PFAS sampling moving forward.",,10.1016/j.scitotenv.2022.155523,,NA,
